80,-16002,-16093,-16128,-16030
81,-16149,-16112,-16092,-16113
82,-16088,-16103,-16068,-16095
83,-16008,-16069,-16075,-16034
84,-16136,-16079,-16083,-16105
85,-15994,-16062,-16069,-16027
86,-16017,-16065,-16061,-16020
87,-16185,-16071,-16051,-16135
88,-16270,-16101,-16053,-16229
89,-16040,-16107,-16106,-16096
90,-16339,-16140,-16166,-16266
91,-16216,-16177,-16179,-16231
92,-16202,-16208,-16201,-16210
93,-16273,-16223,-16230,-16254
94,-15874,-16157,-16220,-15988
95,-15928,-16138,-16175,-15946
96,-16188,-16113,-16075,-16115
97,-15908,-16062,-15998,-15970
98,-16145,-16052,-16017,-16092
99,-16204,-16041,-16041,-16170
100,-16129,-16083,-16070,-16141
101,-16119,-16115,-16127,-16125
102,-16208,-16118,-16147,-16183
103,-16328,-16188,-16151,-16284
104,-15867,-16142,-16172,-15992
105,-16082,-16122,-16178,-16055
106,-16040,-16107,-16107,-16044
107,-15800,-16054,-16032,-15873
108,-16010,-16021,-15999,-15968
109,-16304,-16017,-15960,-16203
110,-16320,-16092,-15991,-16284
111,-16019,-16082,-16118,-16098
112,-16189,-16107,-16209,-16161
113,-16178,-16170,-16184,-16172
114,-16123,-16188,-16147,-16137
115,-16164,-16165,-16151,-16155
116,-15813,-16081,-16142,-15915
117,-15832,-16049,-16092,-15856
118,-16225,-16055,-15995,-16114
119,-16242,-16066,-15943,-16203
120,-16307,-16097,-16036,-16275
121,-15724,-16023,-16161,-15889
122,-16241,-16095,-16174,-16135
123,-16445,-16197,-16093,-16352
124,-15915,-16145,-16095,-16046
125,-15931,-16093,-16181,-15965
126,-15915,-16028,-16132,-15930
127,-16400,-16141,-16013,-16259
128,-16002,-16101,-16003,-16079
129,-16040,-16033,-16092,-16051
130,-16473,-16126,-16135,-16346
131,-15666,-16082,-16123,-15870
132,-16176,-16126,-16137,-16084
133,-16072,-16071,-16076,-16075
134,-16324,-16125,-16031,-16249
135,-16601,-16218,-16107,-16495
136,-15952,-16131,-16228,-16114
137,-16443,-16261,-16326,-16344
138,-15480,-16145,-16277,-15739
139,-15729,-16088,-16141,-15732
140,-16489,-16115,-15956,-16261
141,-16437,-16088,-15875,-16384
142,-16552,-16188,-16084,-16501
143,-16424,-16185,-16342,-16447
144,-16680,-16385,-16466,-16610
145,-16397,-16496,-16502,-16460
146,-15661,-16358,-16500,-15900
147,-16824,-16423,-16404,-16546
148,-16576,-16427,-16253,-16567
149,-16258,-16399,-16320,-16350
150,-16016,-16288,-16463,-16116
151,-16381,-16286,-16394,-16301
152,-16260,-16385,-16251,-16272
153,-15830,-16220,-16212,-15962
154,-16020,-16127,-16197,-16002
155,-15911,-16069,-16081,-15938
156,-16024,-16071,-15982,-15998
157,-16080,-16020,-15963,-16055
158,-16201,-16011,-15989,-16157
159,-16100,-16056,-16051,-16117
160,-16096,-16068,-16109,-16102
161,-16385,-16147,-16133,-16300
162,-15570,-16072,-16136,-15789
163,-15316,-15944,-16098,-15457
164,-15674,-15856,-15893,-15608
165,-15418,-15743,-15622,-15475
166,-15919,-15713,-15527,-15785
167,-15612,-15584,-15566,-15663
168,-15535,-15579,-15646,-15573
169,-15472,-15605,-15671,-15502
170,-15232,-15531,-15592,-15313
171,-15417,-15531,-15487,-15385
172,-15321,-15431,-15390,-15340
173,-15128,-15350,-15342,-15191
174,-14396,-15161,-15291,-14634
175,-14906,-15066,-15125,-14824
176,-15376,-15090,-14892,-15210
177,-14757,-14980,-14838,-14892
178,-15004,-14927,-14976,-14970
179,-15112,-14925,-15016,-15069
180,-14824,-14996,-14979,-14897
181,-14881,-14992,-14982,-14885
182,-14701,-14879,-14945,-14756
183,-14631,-14858,-14863,-14668
184,-14384,-14755,-14766,-14469
185,-14199,-14603,-14644,-14280
186,-14553,-14558,-14499,-14471
187,-14321,-14464,-14385,-14366
188,-14211,-14383,-14369,-14257
189,-14197,-14310,-14360,-14215
190,-13786,-14211,-14278,-13914
191,-13461,-14088,-14149,-13596
192,-16248,-14370,-14014,-15452
193,-14362,-14377,-14105,-14689
194,-14296,-14391,-14599,-14413
195,-14043,-14366,-14827,-14154
196,-14621,-14505,-14539,-14480
197,-14306,-14646,-14314,-14358
198,-14372,-14333,-14322,-14367
199,-14084,-14287,-14375,-14168
200,-14169,-14265,-14328,-14168
201,-13615,-14194,-14221,-13780
202,-13488,-14005,-14074,-13575
203,-13307,-13839,-13857,-13387
204,-13925,-13764,-13624,-13763
205,-13500,-13667,-13522,-13578
206,-13075,-13485,-13565,-13225
207,-13279,-13429,-13546,-13262
208,-12961,-13341,-13365,-13051
209,-13333,-13345,-13213,-13248
210,-13217,-13227,-13154,-13226
211,-12865,-13121,-13163,-12973
212,-13261,-13152,-13171,-13174
213,-12768,-13067,-13102,-12889
214,-13236,-13113,-13051,-13131
215,-13081,-13071,-13029,-13096
216,-12888,-13016,-13040,-12950
217,-12882,-13019,-13058,-12902
218,-13098,-12992,-12999,-13039
219,-12579,-12960,-12940,-12717
220,-12807,-12889,-12912,-12780
221,-12878,-12855,-12839,-12848
222,-12452,-12782,-12773,-12570
223,-12284,-12683,-12740,-12369
224,-12433,-12572,-12620,-12413
225,-11927,-12463,-12445,-12072
226,-12505,-12413,-12325,-12375
227,-12337,-12323,-12247,-12348
228,-11875,-12226,-12253,-12016
229,-12651,-12288,-12278,-12460
230,-11576,-12145,-12216,-11841
231,-11932,-12146,-12173,-11904
232,-12081,-12075,-12056,-12027
233,-11458,-11928,-11918,-11628
234,-12305,-12000,-11890,-12101
235,-11299,-11775,-11847,-11539
236,-11314,-11731,-11811,-11381
237,-11488,-11657,-11680,-11455
238,-11616,-11580,-11481,-11567
239,-11691,-11618,-11445,-11653
240,-11398,-11467,-11524,-11474
241,-11401,-11484,-11576,-11422
242,-11149,-11457,-11520,-11230
243,-11339,-11432,-11406,-11306
244,-11139,-11352,-11306,-11189
245,-10872,-11216,-11243,-10967
246,-10737,-11106,-11163,-10806
247,-10283,-10919,-10997,-10439
248,-10465,-10805,-10781,-10457
249,-10513,-10668,-10569,-10496
250,-9909,-10463,-10443,-10085
251,-9813,-10286,-10364,-9894
252,-9864,-10141,-10180,-9873
253,-9981,-10090,-9969,-9948
254,-10301,-10063,-9895,-10195
255,-10349,-10036,-9968,-10302
256,-10615,-10153,-10133,-10521
257,-10588,-10283,-10310,-10567
258,-10495,-10388,-10456,-10516
259,-10197,-10424,-10529,-10292
260,-10237,-10413,-10487,-10253
261,-10046,-10363,-10361,-10108
262,-10001,-10260,-10233,-10033
263,-10421,-10232,-10144,-10304
264,-10100,-10167,-10114,-10161
265,-10321,-10187,-10174,-10273
266,-10108,-10166,-10221,-10157
267,-10025,-10162,-10213,-10064
268,-10040,-10169,-10170,-10047
269,-9784,-10063,-10089,-9862
270,-9888,-10027,-10010,-9880
271,-10024,-9978,-9930,-9980
272,-10019,-9963,-9898,-10007
273,-9952,-9951,-9939,-9968
274,-9833,-9916,-9979,-9873
275,-10042,-9959,-9967,-9991
276,-10059,-9988,-9936,-10038
277,-10076,-9996,-9960,-10064
278,-10261,-10037,-10022,-10201
279,-10362,-10105,-10089,-10313
280,-10808,-10268,-10191,-10659
281,-10529,-10349,-10343,-10568
282,-10373,-10401,-10510,-10431
283,-10468,-10466,-10565,-10456
284,-10457,-10499,-10499,-10456
285,-10562,-10532,-10452,-10530
286,-10552,-10490,-10464,-10545
287,-10650,-10510,-10507,-10618
288,-10875,-10594,-10560,-10797
289,-10599,-10615,-10626,-10658
290,-10770,-10668,-10702,-10736
291,-10770,-10702,-10723,-10759
292,-10850,-10752,-10724,-10822
293,-10881,-10790,-10761,-10863
294,-10732,-10767,-10804,-10771
295,-11418,-10903,-10843,-11223
296,-11245,-10982,-10906,-11238
297,-11434,-11093,-11071,-11375
298,-11195,-11150,-11243,-11249
299,-11449,-11245,-11314,-11389
300,-11489,-11371,-11328,-11459
301,-11699,-11418,-11366,-11627
302,-11288,-11425,-11453,-11389
303,-12227,-11557,-11532,-11975
304,-11717,-11644,-11598,-11794
305,-12054,-11745,-11742,-11976
306,-12048,-11838,-11878,-12026
307,-12574,-11984,-11955,-12409
308,-12777,-12232,-12099,-12666
309,-12675,-12307,-12332,-12672
310,-12768,-12482,-12571,-12739
311,-12944,-12631,-12696,-12882
312,-12727,-12744,-12754,-12773
313,-12874,-12794,-12808,-12843
314,-13541,-12921,-12842,-13331
315,-13290,-13024,-12934,-13302
316,-13069,-13074,-13139,-13138
317,-13225,-13121,-13264,-13198
318,-13609,-13268,-13237,-13485
319,-13760,-13415,-13257,-13677
320,-13960,-13485,-13425,-13875
321,-14091,-13619,-13652,-14026
322,-13928,-13762,-13840,-13957
323,-14098,-13907,-13963,-14055
324,-14178,-14002,-14010,-14141
325,-14200,-14075,-14048,-14182
326,-14701,-14199,-14129,-14545
