283,-16149,-16123,-16112,-16118
284,-16061,-16103,-16086,-16078
285,-16101,-16096,-16084,-16094
286,-16113,-16092,-16090,-16107
287,-15997,-16073,-16087,-16030
288,-15905,-16054,-16078,-15942
289,-16074,-16041,-16039,-16034
290,-16027,-16036,-15994,-16029
291,-16109,-16037,-15999,-16085
292,-16016,-16021,-16033,-16036
293,-16193,-16054,-16057,-16145
294,-16120,-16089,-16074,-16127
295,-16052,-16086,-16100,-16074
296,-16201,-16115,-16119,-16162
297,-16020,-16100,-16110,-16062
298,-16144,-16121,-16109,-16119
299,-16191,-16121,-16107,-16169
300,-16352,-16160,-16117,-16297
301,-16228,-16189,-16172,-16248
302,-16056,-16165,-16232,-16113
303,-16153,-16187,-16232,-16141
304,-16098,-16179,-16170,-16110
305,-16280,-16194,-16129,-16229
306,-16224,-16173,-16140,-16225
307,-15936,-16124,-16175,-16022
308,-16257,-16158,-16181,-16186
309,-16128,-16153,-16132,-16145
310,-15893,-16119,-16115,-15968
311,-16203,-16106,-16113,-16132
312,-16060,-16079,-16068,-16081
313,-16353,-16149,-16071,-16271
314,-16209,-16141,-16127,-16227
315,-16098,-16136,-16192,-16136
316,-16285,-16201,-16219,-16240
317,-16051,-16176,-16192,-16107
318,-16261,-16209,-16178,-16214
319,-16112,-16169,-16167,-16142
320,-16324,-16188,-16167,-16269
321,-16232,-16210,-16187,-16243
322,-16035,-16169,-16213,-16097
323,-16141,-16184,-16213,-16127
324,-16085,-16154,-16156,-16097
325,-15993,-16135,-16108,-16024
326,-16341,-16137,-16091,-16245
327,-16012,-16101,-16091,-16081
328,-16258,-16138,-16133,-16204
329,-16179,-16144,-16158,-16186
330,-15941,-16120,-16158,-16014
331,-16216,-16157,-16151,-16155
332,-16035,-16106,-16105,-16071
333,-16180,-16134,-16091,-16147
334,-16104,-16109,-16106,-16116
335,-16028,-16084,-16113,-16054
336,-16241,-16134,-16112,-16184
337,-16083,-16111,-16103,-16113
338,-16308,-16157,-16125,-16249
339,-16127,-16148,-16158,-16163
340,-16168,-16159,-16184,-16166
341,-16304,-16205,-16191,-16262
342,-16323,-16218,-16191,-16304
343,-16138,-16228,-16229,-16187
344,-16172,-16205,-16256,-16176
345,-15961,-16177,-16221,-16025
346,-16233,-16188,-16154,-16170
347,-16115,-16157,-16104,-16131
348,-16308,-16154,-16115,-16254
349,-15973,-16127,-16154,-16057
350,-16153,-16123,-16170,-16124
351,-16200,-16163,-16140,-16177
352,-15928,-16112,-16112,-16002
353,-16089,-16108,-16111,-16062
354,-16034,-16062,-16074,-16042
355,-16081,-16080,-16042,-16069
356,-16159,-16081,-16048,-16132
357,-16204,-16082,-16073,-16182
358,-16208,-16129,-16117,-16200
359,-16124,-16135,-16163,-16146
360,-15881,-16109,-16173,-15960
361,-16286,-16143,-16130,-16188
362,-16093,-16132,-16075,-16121
363,-16213,-16134,-16094,-16185
364,-16347,-16157,-16148,-16298
365,-15969,-16131,-16184,-16067
366,-16138,-16174,-16204,-16116
367,-16079,-16139,-16156,-16090
368,-16030,-16129,-16100,-16048
369,-16273,-16139,-16085,-16205
370,-15968,-16076,-16089,-16039
371,-16201,-16114,-16114,-16152
372,-15954,-16084,-16111,-16013
373,-16209,-16105,-16091,-16150
374,-16106,-16118,-16084,-16119
375,-16045,-16080,-16095,-16067
376,-16241,-16126,-16113,-16188
377,-16113,-16111,-16112,-16135
378,-16178,-16148,-16132,-16165
379,-15968,-16108,-16149,-16027
380,-15860,-16067,-16120,-15910
381,-16153,-16085,-16051,-16080
382,-16024,-16049,-15990,-16040
383,-16136,-16053,-16008,-16107
384,-16162,-16050,-16059,-16145
385,-16065,-16066,-16092,-16089
386,-16170,-16118,-16117,-16145
387,-15968,-16087,-16116,-16021
388,-16149,-16108,-16101,-16110
389,-16205,-16119,-16082,-16176
390,-16161,-16119,-16094,-16165
391,-16177,-16138,-16142,-16173
392,-16059,-16119,-16164,-16093
393,-16186,-16156,-16156,-16158
394,-16201,-16164,-16135,-16188
395,-15966,-16125,-16135,-16032
396,-16375,-16160,-16145,-16272
397,-15969,-16126,-16132,-16059
398,-16201,-16149,-16145,-16158
399,-16128,-16140,-16144,-16137
400,-15949,-16098,-16122,-16005
401,-16128,-16125,-16108,-16091
402,-15919,-16049,-16066,-15970
403,-16156,-16080,-16038,-16100
404,-16297,-16096,-16038,-16237
405,-16087,-16089,-16082,-16132
406,-16225,-16135,-16158,-16197
407,-15949,-16105,-16175,-16023
408,-16163,-16146,-16143,-16121
409,-16223,-16157,-16104,-16192
410,-15994,-16106,-16099,-16053
411,-16265,-16136,-16130,-16201
412,-16011,-16100,-16128,-16068
